positionid,vehicleid,timeposition,latitude,longitude,altitude,speed,heading,vehiclestopped,timesave,internalnumber
24013,24,2024-02-28 13:23:21,59.3645927,18.1347333,56,30,298,0,2024-02-28 13:23:21,13
24014,24,2024-02-29 13:23:21,59.2933861,17.9709154,62,0,25,1,2024-02-29 13:23:21,14
24015,24,2024-03-01 13:23:21,59.2575484,18.0202058,50,86,3,0,2024-03-01 13:23:21,15
24016,24,2024-03-02 13:23:21,59.3595135,18.095775,35,0,47,1,2024-03-02 13:23:21,16
24017,24,2024-03-03 13:23:21,59.333033,18.0919851,61,99,139,0,2024-03-03 13:23:21,17
24018,24,2024-03-04 13:23:21,59.3143287,18.0341921,37,6,260,0,2024-03-04 13:23:21,18
24019,24,2024-03-05 13:23:21,59.2159281,18.1490218,63,39,100,0,2024-03-05 13:23:21,19
24020,24,2024-03-06 13:23:21,59.2442882,18.1896001,67,54,197,0,2024-03-06 13:23:21,20
24021,24,2024-03-07 13:23:21,59.3582519,18.0865936,37,50,182,0,2024-03-07 13:23:21,21
24022,24,2024-03-08 13:23:21,59.2606648,17.8994325,41,111,355,0,2024-03-08 13:23:21,22
24023,24,2024-03-09 13:23:21,59.2958759,18.0695,31,80,161,0,2024-03-09 13:23:21,23
24024,24,2024-03-10 13:23:21,59.3038729,18.1246976,57,99,266,0,2024-03-10 13:23:21,24
24025,24,2024-03-11 13:23:21,59.2320981,18.1601,44,80,219,0,2024-03-11 13:23:21,25
24026,24,2024-03-12 13:23:21,59.3076837,18.0769216,43,15,251,0,2024-03-12 13:23:21,26
24027,24,2024-03-13 13:23:21,59.3174227,17.7542441,29,76,175,0,2024-03-13 13:23:21,27
24028,24,2024-03-14 13:23:21,59.1998201,17.7898199,55,8,305,0,2024-03-14 13:23:21,28
24029,24,2024-03-15 13:23:21,59.2737691,18.0750589,54,44,130,0,2024-03-15 13:23:21,29
24030,24,2024-03-16 13:23:21,59.3106353,18.1599939,30,64,247,0,2024-03-16 13:23:21,30
24031,24,2024-03-17 13:23:21,59.3527134,18.1992479,63,45,122,0,2024-03-17 13:23:21,31
24032,24,2024-03-18 13:23:21,59.3382362,18.1030716,39,16,7,0,2024-03-18 13:23:21,32
24033,24,2024-03-19 13:23:21,59.3487677,18.0624861,42,51,49,0,2024-03-19 13:23:21,33
24034,24,2024-03-20 13:23:21,59.2943029,18.1095162,32,13,272,0,2024-03-20 13:23:21,34
24035,24,2024-03-21 13:23:21,59.2358865,18.1365155,35,59,114,0,2024-03-21 13:23:21,35
24036,24,2024-03-22 13:23:21,59.3600891,18.1207173,68,24,349,0,2024-03-22 13:23:21,36
24037,24,2024-03-23 13:23:21,59.2273441,18.0856541,66,103,72,0,2024-03-23 13:23:21,37
24038,24,2024-03-24 13:23:21,59.2123179,18.08354,63,94,25,0,2024-03-24 13:23:21,38
24039,24,2024-03-25 13:23:21,59.3637246,18.1227706,47,27,227,0,2024-03-25 13:23:21,39
24040,24,2024-03-26 13:23:21,59.3120361,18.218179,48,0,221,1,2024-03-26 13:23:21,40
24041,24,2024-03-27 13:23:21,59.2033108,18.0678718,29,0,210,1,2024-03-27 13:23:21,41
24042,24,2024-03-28 13:23:21,59.2886374,17.9540539,68,8,78,0,2024-03-28 13:23:21,42
24043,24,2024-03-29 13:23:21,59.2124455,17.9014228,55,22,344,0,2024-03-29 13:23:21,43
24044,24,2024-03-30 13:23:21,59.2142201,17.8298216,36,37,122,0,2024-03-30 13:23:21,44
24045,24,2024-03-31 13:23:21,59.3145657,18.0909227,48,109,235,0,2024-03-31 13:23:21,45
24046,24,2024-04-01 13:23:21,59.2031265,18.21587,34,0,65,1,2024-04-01 13:23:21,46
24047,24,2024-04-02 13:23:21,59.2328969,17.8564076,47,0,40,1,2024-04-02 13:23:21,47
24048,24,2024-04-03 13:23:21,59.3380075,17.9375822,68,38,253,0,2024-04-03 13:23:21,48
24049,24,2024-04-04 13:23:21,59.3061919,18.1094661,69,20,32,0,2024-04-04 13:23:21,49
24050,24,2024-04-05 13:23:21,59.2768206,17.904908,50,0,160,1,2024-04-05 13:23:21,50
24051,24,2024-04-06 13:23:21,59.3722131,18.0129414,28,56,92,0,2024-04-06 13:23:21,51
24052,24,2024-04-07 13:23:21,59.3316521,18.0845643,41,44,155,0,2024-04-07 13:23:21,52
24053,24,2024-04-08 13:23:21,59.2748804,18.0603286,54,58,28,0,2024-04-08 13:23:21,53
24054,24,2024-04-09 13:23:21,59.3580033,18.0202839,63,83,287,0,2024-04-09 13:23:21,54
24055,24,2024-04-10 13:23:21,59.2280895,18.2714393,37,22,148,0,2024-04-10 13:23:21,55
24056,24,2024-04-11 13:23:21,59.3686176,18.1323676,36,18,129,0,2024-04-11 13:23:21,56
24057,24,2024-04-12 13:23:21,59.2074113,17.761203,65,0,250,1,2024-04-12 13:23:21,57
24058,24,2024-04-13 13:23:21,59.3441419,18.0353285,53,31,146,0,2024-04-13 13:23:21,58
24059,24,2024-04-14 13:23:21,59.3529618,18.0658622,60,17,283,0,2024-04-14 13:23:21,59
24060,24,2024-04-15 13:23:21,59.2753526,17.9038507,49,73,135,0,2024-04-15 13:23:21,60
24061,24,2024-04-16 13:23:21,59.3345068,18.0126633,66,52,196,0,2024-04-16 13:23:21,61
24062,24,2024-04-17 13:23:21,59.2595014,18.1843998,31,102,266,0,2024-04-17 13:23:21,62
24063,24,2024-04-18 13:23:21,59.2712665,17.994918,52,85,114,0,2024-04-18 13:23:21,63
24064,24,2024-04-19 13:23:21,59.273143,17.9223183,28,1,71,0,2024-04-19 13:23:21,64
24065,24,2024-04-20 13:23:21,59.3798536,18.1839215,42,81,103,0,2024-04-20 13:23:21,65
24066,24,2024-04-21 13:23:21,59.3554683,18.295843,46,23,67,0,2024-04-21 13:23:21,66
24067,24,2024-04-22 13:23:21,59.2986176,18.0590611,45,22,60,0,2024-04-22 13:23:21,67
24068,24,2024-04-23 13:23:21,59.3491987,18.0611926,64,84,128,0,2024-04-23 13:23:21,68
24069,24,2024-04-24 13:23:21,59.2477384,18.0090762,50,99,285,0,2024-04-24 13:23:21,69
24070,24,2024-04-25 13:23:21,59.3401797,18.0318686,62,71,215,0,2024-04-25 13:23:21,70
24071,24,2024-04-26 13:23:21,59.2977415,18.1798068,57,14,195,0,2024-04-26 13:23:21,71
24072,24,2024-04-27 13:23:21,59.3751036,18.0311873,70,98,254,0,2024-04-27 13:23:21,72
24073,24,2024-04-28 13:23:21,59.2101687,17.6417572,31,0,198,1,2024-04-28 13:23:21,73
24074,24,2024-04-29 13:23:21,59.2333639,17.8673151,54,61,157,0,2024-04-29 13:23:21,74
24075,24,2024-04-30 13:23:21,59.2631487,18.0495206,55,49,166,0,2024-04-30 13:23:21,75
24076,24,2024-05-01 13:23:21,59.2945381,18.0029222,51,2,269,0,2024-05-01 13:23:21,76
24077,24,2024-05-02 13:23:21,59.287509,17.9444315,48,72,307,0,2024-05-02 13:23:21,77
24078,24,2024-05-03 13:23:21,59.2189801,17.9284151,41,115,85,0,2024-05-03 13:23:21,78
24079,24,2024-05-04 13:23:21,59.3707936,17.8978538,65,95,161,0,2024-05-04 13:23:21,79
24080,24,2024-05-05 13:23:21,59.2598768,18.0212043,40,58,246,0,2024-05-05 13:23:21,80
24081,24,2024-05-06 13:23:21,59.355432,18.1789128,46,0,262,1,2024-05-06 13:23:21,81
24082,24,2024-05-07 13:23:21,59.2288292,18.2532048,51,0,25,1,2024-05-07 13:23:21,82
24083,24,2024-05-08 13:23:21,59.2409968,17.9367894,67,7,279,0,2024-05-08 13:23:21,83
24084,24,2024-05-09 13:23:21,59.3371151,17.9683783,59,0,347,1,2024-05-09 13:23:21,84
24085,24,2024-05-10 13:23:21,59.3092733,18.184955,31,53,246,0,2024-05-10 13:23:21,85
24086,24,2024-05-11 13:23:21,59.3128101,18.1016435,66,110,92,0,2024-05-11 13:23:21,86
24087,24,2024-05-12 13:23:21,59.3082205,18.2267961,43,102,132,0,2024-05-12 13:23:21,87
24088,24,2024-05-13 13:23:21,59.3843424,17.8156765,61,0,355,1,2024-05-13 13:23:21,88
24089,24,2024-05-14 13:23:21,59.3591978,17.9848206,38,114,17,0,2024-05-14 13:23:21,89
24090,24,2024-05-15 13:23:21,59.2787561,18.0421268,69,0,267,1,2024-05-15 13:23:21,90
25001,25,2024-02-16 13:23:21,59.2542746,18.1814056,36,7,69,0,2024-02-16 13:23:21,1
25002,25,2024-02-17 13:23:21,59.3281863,18.0467903,33,0,161,1,2024-02-17 13:23:21,2
25003,25,2024-02-18 13:23:21,59.3626604,17.9636942,33,66,115,0,2024-02-18 13:23:21,3
25004,25,2024-02-19 13:23:21,59.3098591,18.0710491,68,18,94,0,2024-02-19 13:23:21,4
25005,25,2024-02-20 13:23:21,59.3080988,17.9604139,69,16,260,0,2024-02-20 13:23:21,5
25006,25,2024-02-21 13:23:21,59.3380561,18.099298,34,45,85,0,2024-02-21 13:23:21,6
25007,25,2024-02-22 13:23:21,59.2001274,17.7817374,59,36,277,0,2024-02-22 13:23:21,7
25008,25,2024-02-23 13:23:21,59.2594383,17.8590638,41,39,108,0,2024-02-23 13:23:21,8
25009,25,2024-02-24 13:23:21,59.2943643,17.998543,33,98,306,0,2024-02-24 13:23:21,9
25010,25,2024-02-25 13:23:21,59.2558746,18.0286756,56,97,314,0,2024-02-25 13:23:21,10
25011,25,2024-02-26 13:23:21,59.3462493,18.0761693,62,11,273,0,2024-02-26 13:23:21,11
25012,25,2024-02-27 13:23:21,59.3645927,18.1347333,30,11,170,0,2024-02-27 13:23:21,12
25013,25,2024-02-28 13:23:21,59.2933861,17.9709154,58,16,114,0,2024-02-28 13:23:21,13
25014,25,2024-02-29 13:23:21,59.2575484,18.0202058,38,71,87,0,2024-02-29 13:23:21,14
25015,25,2024-03-01 13:23:21,59.3595135,18.095775,28,0,201,1,2024-03-01 13:23:21,15
25016,25,2024-03-02 13:23:21,59.333033,18.0919851,44,110,53,0,2024-03-02 13:23:21,16
25017,25,2024-03-03 13:23:21,59.3143287,18.0341921,28,6,27,0,2024-03-03 13:23:21,17
25018,25,2024-03-04 13:23:21,59.2159281,18.1490218,39,32,336,0,2024-03-04 13:23:21,18
25019,25,2024-03-05 13:23:21,59.2442882,18.1896001,61,93,141,0,2024-03-05 13:23:21,19
25020,25,2024-03-06 13:23:21,59.3582519,18.0865936,34,0,309,1,2024-03-06 13:23:21,20
25021,25,2024-03-07 13:23:21,59.2606648,17.8994325,69,25,323,0,2024-03-07 13:23:21,21
25022,25,2024-03-08 13:23:21,59.2958759,18.0695,49,1,207,0,2024-03-08 13:23:21,22
25023,25,2024-03-09 13:23:21,59.3038729,18.1246976,39,44,348,0,2024-03-09 13:23:21,23
25024,25,2024-03-10 13:23:21,59.2320981,18.1601,69,113,14,0,2024-03-10 13:23:21,24
25025,25,2024-03-11 13:23:21,59.3076837,18.0769216,31,58,81,0,2024-03-11 13:23:21,25
25026,25,2024-03-12 13:23:21,59.3174227,17.7542441,45,93,212,0,2024-03-12 13:23:21,26
25027,25,2024-03-13 13:23:21,59.1998201,17.7898199,58,62,133,0,2024-03-13 13:23:21,27
25028,25,2024-03-14 13:23:21,59.2737691,18.0750589,30,12,55,0,2024-03-14 13:23:21,28
25029,25,2024-03-15 13:23:21,59.3106353,18.1599939,52,55,286,0,2024-03-15 13:23:21,29
25030,25,2024-03-16 13:23:21,59.3527134,18.1992479,59,52,201,0,2024-03-16 13:23:21,30
25031,25,2024-03-17 13:23:21,59.3382362,18.1030716,39,0,127,1,2024-03-17 13:23:21,31
25032,25,2024-03-18 13:23:21,59.3487677,18.0624861,29,0,212,1,2024-03-18 13:23:21,32
25033,25,2024-03-19 13:23:21,59.2943029,18.1095162,55,76,286,0,2024-03-19 13:23:21,33
25034,25,2024-03-20 13:23:21,59.2358865,18.1365155,70,0,265,1,2024-03-20 13:23:21,34
25035,25,2024-03-21 13:23:21,59.3600891,18.1207173,63,5,297,0,2024-03-21 13:23:21,35
25036,25,2024-03-22 13:23:21,59.2273441,18.0856541,46,0,313,1,2024-03-22 13:23:21,36
25037,25,2024-03-23 13:23:21,59.2123179,18.08354,40,0,138,1,2024-03-23 13:23:21,37
25038,25,2024-03-24 13:23:21,59.3637246,18.1227706,69,16,9,0,2024-03-24 13:23:21,38
25039,25,2024-03-25 13:23:21,59.3120361,18.218179,32,106,273,0,2024-03-25 13:23:21,39
25040,25,2024-03-26 13:23:21,59.2033108,18.0678718,41,63,22,0,2024-03-26 13:23:21,40
25041,25,2024-03-27 13:23:21,59.2886374,17.9540539,36,21,338,0,2024-03-27 13:23:21,41
25042,25,2024-03-28 13:23:21,59.2124455,17.9014228,31,69,22,0,2024-03-28 13:23:21,42
25043,25,2024-03-29 13:23:21,59.2142201,17.8298216,45,51,288,0,2024-03-29 13:23:21,43
25044,25,2024-03-30 13:23:21,59.3145657,18.0909227,38,0,94,1,2024-03-30 13:23:21,44
25045,25,2024-03-31 13:23:21,59.2031265,18.21587,69,119,32,0,2024-03-31 13:23:21,45
25046,25,2024-04-01 13:23:21,59.2328969,17.8564076,65,114,60,0,2024-04-01 13:23:21,46
25047,25,2024-04-02 13:23:21,59.3380075,17.9375822,61,104,290,0,2024-04-02 13:23:21,47
25048,25,2024-04-03 13:23:21,59.3061919,18.1094661,47,32,192,0,2024-04-03 13:23:21,48
25049,25,2024-04-04 13:23:21,59.2768206,17.904908,58,0,139,1,2024-04-04 13:23:21,49
25050,25,2024-04-05 13:23:21,59.3722131,18.0129414,37,103,65,0,2024-04-05 13:23:21,50
25051,25,2024-04-06 13:23:21,59.3316521,18.0845643,28,93,322,0,2024-04-06 13:23:21,51
25052,25,2024-04-07 13:23:21,59.2748804,18.0603286,52,51,303,0,2024-04-07 13:23:21,52
25053,25,2024-04-08 13:23:21,59.3580033,18.0202839,65,56,102,0,2024-04-08 13:23:21,53
25054,25,2024-04-09 13:23:21,59.2280895,18.2714393,37,0,315,1,2024-04-09 13:23:21,54
25055,25,2024-04-10 13:23:21,59.3686176,18.1323676,67,103,55,0,2024-04-10 13:23:21,55
25056,25,2024-04-11 13:23:21,59.2074113,17.761203,43,28,274,0,2024-04-11 13:23:21,56
25057,25,2024-04-12 13:23:21,59.3441419,18.0353285,63,68,75,0,2024-04-12 13:23:21,57
25058,25,2024-04-13 13:23:21,59.3529618,18.0658622,52,68,85,0,2024-04-13 13:23:21,58
25059,25,2024-04-14 13:23:21,59.2753526,17.9038507,63,74,209,0,2024-04-14 13:23:21,59
25060,25,2024-04-15 13:23:21,59.3345068,18.0126633,42,17,83,0,2024-04-15 13:23:21,60
25061,25,2024-04-16 13:23:21,59.2595014,18.1843998,65,12,321,0,2024-04-16 13:23:21,61
25062,25,2024-04-17 13:23:21,59.2712665,17.994918,41,112,96,0,2024-04-17 13:23:21,62
25063,25,2024-04-18 13:23:21,59.273143,17.9223183,44,86,173,0,2024-04-18 13:23:21,63
25064,25,2024-04-19 13:23:21,59.3798536,18.1839215,60,0,8,1,2024-04-19 13:23:21,64
25065,25,2024-04-20 13:23:21,59.3554683,18.295843,52,0,228,1,2024-04-20 13:23:21,65
25066,25,2024-04-21 13:23:21,59.2986176,18.0590611,48,75,60,0,2024-04-21 13:23:21,66
25067,25,2024-04-22 13:23:21,59.3491987,18.0611926,51,32,79,0,2024-04-22 13:23:21,67
25068,25,2024-04-23 13:23:21,59.2477384,18.0090762,35,99,165,0,2024-04-23 13:23:21,68
25069,25,2024-04-24 13:23:21,59.3401797,18.0318686,64,13,337,0,2024-04-24 13:23:21,69
25070,25,2024-04-25 13:23:21,59.2977415,18.1798068,46,35,84,0,2024-04-25 13:23:21,70
25071,25,2024-04-26 13:23:21,59.3751036,18.0311873,67,14,245,0,2024-04-26 13:23:21,71
25072,25,2024-04-27 13:23:21,59.2101687,17.6417572,56,2,240,0,2024-04-27 13:23:21,72
25073,25,2024-04-28 13:23:21,59.2333639,17.8673151,59,20,277,0,2024-04-28 13:23:21,73
25074,25,2024-04-29 13:23:21,59.2631487,18.0495206,45,103,3,0,2024-04-29 13:23:21,74
25075,25,2024-04-30 13:23:21,59.2945381,18.0029222,51,63,237,0,2024-04-30 13:23:21,75
25076,25,2024-05-01 13:23:21,59.287509,17.9444315,40,0,284,1,2024-05-01 13:23:21,76
25077,25,2024-05-02 13:23:21,59.2189801,17.9284151,37,0,179,1,2024-05-02 13:23:21,77
25078,25,2024-05-03 13:23:21,59.3707936,17.8978538,29,65,308,0,2024-05-03 13:23:21,78
25079,25,2024-05-04 13:23:21,59.2598768,18.0212043,50,8,351,0,2024-05-04 13:23:21,79
25080,25,2024-05-05 13:23:21,59.355432,18.1789128,47,0,325,1,2024-05-05 13:23:21,80
25081,25,2024-05-06 13:23:21,59.2288292,18.2532048,47,99,299,0,2024-05-06 13:23:21,81
25082,25,2024-05-07 13:23:21,59.2409968,17.9367894,55,10,127,0,2024-05-07 13:23:21,82
25083,25,2024-05-08 13:23:21,59.3371151,17.9683783,49,68,14,0,2024-05-08 13:23:21,83
25084,25,2024-05-09 13:23:21,59.3092733,18.184955,39,68,106,0,2024-05-09 13:23:21,84
25085,25,2024-05-10 13:23:21,59.3128101,18.1016435,32,0,290,1,2024-05-10 13:23:21,85
25086,25,2024-05-11 13:23:21,59.3082205,18.2267961,28,0,228,1,2024-05-11 13:23:21,86
25087,25,2024-05-12 13:23:21,59.3843424,17.8156765,44,44,352,0,2024-05-12 13:23:21,87
25088,25,2024-05-13 13:23:21,59.3591978,17.9848206,49,0,333,1,2024-05-13 13:23:21,88
25089,25,2024-05-14 13:23:21,59.2787561,18.0421268,29,15,256,0,2024-05-14 13:23:21,89
25090,25,2024-05-15 13:23:21,59.2936866,18.0532446,53,50,212,0,2024-05-15 13:23:21,90
26001,26,2024-02-16 13:23:21,59.3281863,18.0467903,63,36,271,0,2024-02-16 13:23:21,1
26002,26,2024-02-17 13:23:21,59.3626604,17.9636942,58,47,57,0,2024-02-17 13:23:21,2
26003,26,2024-02-18 13:23:21,59.3098591,18.0710491,58,112,270,0,2024-02-18 13:23:21,3
26004,26,2024-02-19 13:23:21,59.3080988,17.9604139,32,38,48,0,2024-02-19 13:23:21,4
26005,26,2024-02-20 13:23:21,59.3380561,18.099298,50,0,277,1,2024-02-20 13:23:21,5
26006,26,2024-02-21 13:23:21,59.2001274,17.7817374,64,58,176,0,2024-02-21 13:23:21,6
26007,26,2024-02-22 13:23:21,59.2594383,17.8590638,28,46,105,0,2024-02-22 13:23:21,7
26008,26,2024-02-23 13:23:21,59.2943643,17.998543,54,61,3,0,2024-02-23 13:23:21,8
26009,26,2024-02-24 13:23:21,59.2558746,18.0286756,37,0,49,1,2024-02-24 13:23:21,9
26010,26,2024-02-25 13:23:21,59.3462493,18.0761693,44,107,53,0,2024-02-25 13:23:21,10
26011,26,2024-02-26 13:23:21,59.3645927,18.1347333,55,63,17,0,2024-02-26 13:23:21,11
26012,26,2024-02-27 13:23:21,59.2933861,17.9709154,35,0,124,1,2024-02-27 13:23:21,12
26013,26,2024-02-28 13:23:21,59.2575484,18.0202058,34,40,277,0,2024-02-28 13:23:21,13
26014,26,2024-02-29 13:23:21,59.3595135,18.095775,57,39,163,0,2024-02-29 13:23:21,14
26015,26,2024-03-01 13:23:21,59.333033,18.0919851,42,108,34,0,2024-03-01 13:23:21,15
26016,26,2024-03-02 13:23:21,59.3143287,18.0341921,48,6,223,0,2024-03-02 13:23:21,16
26017,26,2024-03-03 13:23:21,59.2159281,18.1490218,45,57,95,0,2024-03-03 13:23:21,17
26018,26,2024-03-04 13:23:21,59.2442882,18.1896001,66,17,330,0,2024-03-04 13:23:21,18
26019,26,2024-03-05 13:23:21,59.3582519,18.0865936,34,110,155,0,2024-03-05 13:23:21,19
26020,26,2024-03-06 13:23:21,59.2606648,17.8994325,54,118,329,0,2024-03-06 13:23:21,20
26021,26,2024-03-07 13:23:21,59.2958759,18.0695,64,100,130,0,2024-03-07 13:23:21,21
26022,26,2024-03-08 13:23:21,59.3038729,18.1246976,34,65,249,0,2024-03-08 13:23:21,22
26023,26,2024-03-09 13:23:21,59.2320981,18.1601,41,2,53,0,2024-03-09 13:23:21,23
26024,26,2024-03-10 13:23:21,59.3076837,18.0769216,36,97,250,0,2024-03-10 13:23:21,24
26025,26,2024-03-11 13:23:21,59.3174227,17.7542441,56,97,71,0,2024-03-11 13:23:21,25
26026,26,2024-03-12 13:23:21,59.1998201,17.7898199,31,0,124,1,2024-03-12 13:23:21,26
26027,26,2024-03-13 13:23:21,59.2737691,18.0750589,33,43,151,0,2024-03-13 13:23:21,27
26028,26,2024-03-14 13:23:21,59.3106353,18.1599939,33,97,189,0,2024-03-14 13:23:21,28
26029,26,2024-03-15 13:23:21,59.3527134,18.1992479,33,10,341,0,2024-03-15 13:23:21,29
26030,26,2024-03-16 13:23:21,59.3382362,18.1030716,66,11,62,0,2024-03-16 13:23:21,30
26031,26,2024-03-17 13:23:21,59.3487677,18.0624861,46,64,162,0,2024-03-17 13:23:21,31
26032,26,2024-03-18 13:23:21,59.2943029,18.1095162,59,78,149,0,2024-03-18 13:23:21,32
26033,26,2024-03-19 13:23:21,59.2358865,18.1365155,70,56,259,0,2024-03-19 13:23:21,33
26034,26,2024-03-20 13:23:21,59.3600891,18.1207173,62,35,180,0,2024-03-20 13:23:21,34
26035,26,2024-03-21 13:23:21,59.2273441,18.0856541,49,74,92,0,2024-03-21 13:23:21,35
26036,26,2024-03-22 13:23:21,59.2123179,18.08354,44,103,13,0,2024-03-22 13:23:21,36
26037,26,2024-03-23 13:23:21,59.3637246,18.1227706,57,6,153,0,2024-03-23 13:23:21,37
26038,26,2024-03-24 13:23:21,59.3120361,18.218179,34,11,327,0,2024-03-24 13:23:21,38
26039,26,2024-03-25 13:23:21,59.2033108,18.0678718,28,14,13,0,2024-03-25 13:23:21,39
26040,26,2024-03-26 13:23:21,59.2886374,17.9540539,63,85,221,0,2024-03-26 13:23:21,40
26041,26,2024-03-27 13:23:21,59.2124455,17.9014228,41,90,90,0,2024-03-27 13:23:21,41
26042,26,2024-03-28 13:23:21,59.2142201,17.8298216,45,35,203,0,2024-03-28 13:23:21,42
26043,26,2024-03-29 13:23:21,59.3145657,18.0909227,29,99,98,0,2024-03-29 13:23:21,43
26044,26,2024-03-30 13:23:21,59.2031265,18.21587,66,58,308,0,2024-03-30 13:23:21,44
26045,26,2024-03-31 13:23:21,59.2328969,17.8564076,70,56,267,0,2024-03-31 13:23:21,45
26046,26,2024-04-01 13:23:21,59.3380075,17.9375822,40,0,157,1,2024-04-01 13:23:21,46
26047,26,2024-04-02 13:23:21,59.3061919,18.1094661,32,20,152,0,2024-04-02 13:23:21,47
26048,26,2024-04-03 13:23:21,59.2768206,17.904908,59,96,87,0,2024-04-03 13:23:21,48
26049,26,2024-04-04 13:23:21,59.3722131,18.0129414,38,113,312,0,2024-04-04 13:23:21,49
26050,26,2024-04-05 13:23:21,59.3316521,18.0845643,40,0,311,1,2024-04-05 13:23:21,50
26051,26,2024-04-06 13:23:21,59.2748804,18.0603286,52,11,237,0,2024-04-06 13:23:21,51
26052,26,2024-04-07 13:23:21,59.3580033,18.0202839,59,56,113,0,2024-04-07 13:23:21,52
26053,26,2024-04-08 13:23:21,59.2280895,18.2714393,39,0,109,1,2024-04-08 13:23:21,53
26054,26,2024-04-09 13:23:21,59.3686176,18.1323676,67,27,103,0,2024-04-09 13:23:21,54
26055,26,2024-04-10 13:23:21,59.2074113,17.761203,55,96,205,0,2024-04-10 13:23:21,55
26056,26,2024-04-11 13:23:21,59.3441419,18.0353285,62,25,261,0,2024-04-11 13:23:21,56
26057,26,2024-04-12 13:23:21,59.3529618,18.0658622,45,0,213,1,2024-04-12 13:23:21,57
26058,26,2024-04-13 13:23:21,59.2753526,17.9038507,68,64,80,0,2024-04-13 13:23:21,58
26059,26,2024-04-14 13:23:21,59.3345068,18.0126633,35,87,5,0,2024-04-14 13:23:21,59
26060,26,2024-04-15 13:23:21,59.2595014,18.1843998,53,26,274,0,2024-04-15 13:23:21,60
26061,26,2024-04-16 13:23:21,59.2712665,17.994918,29,36,311,0,2024-04-16 13:23:21,61
26062,26,2024-04-17 13:23:21,59.273143,17.9223183,59,89,178,0,2024-04-17 13:23:21,62
26063,26,2024-04-18 13:23:21,59.3798536,18.1839215,57,83,257,0,2024-04-18 13:23:21,63
26064,26,2024-04-19 13:23:21,59.3554683,18.295843,38,31,178,0,2024-04-19 13:23:21,64
26065,26,2024-04-20 13:23:21,59.2986176,18.0590611,35,7,235,0,2024-04-20 13:23:21,65
26066,26,2024-04-21 13:23:21,59.3491987,18.0611926,34,96,297,0,2024-04-21 13:23:21,66
26067,26,2024-04-22 13:23:21,59.2477384,18.0090762,29,71,221,0,2024-04-22 13:23:21,67
26068,26,2024-04-23 13:23:21,59.3401797,18.0318686,53,53,25,0,2024-04-23 13:23:21,68
26069,26,2024-04-24 13:23:21,59.2977415,18.1798068,69,29,205,0,2024-04-24 13:23:21,69
26070,26,2024-04-25 13:23:21,59.3751036,18.0311873,63,0,229,1,2024-04-25 13:23:21,70
26071,26,2024-04-26 13:23:21,59.2101687,17.6417572,66,105,169,0,2024-04-26 13:23:21,71
26072,26,2024-04-27 13:23:21,59.2333639,17.8673151,48,89,350,0,2024-04-27 13:23:21,72
26073,26,2024-04-28 13:23:21,59.2631487,18.0495206,31,51,137,0,2024-04-28 13:23:21,73
26074,26,2024-04-29 13:23:21,59.2945381,18.0029222,41,0,247,1,2024-04-29 13:23:21,74
26075,26,2024-04-30 13:23:21,59.287509,17.9444315,56,62,171,0,2024-04-30 13:23:21,75
26076,26,2024-05-01 13:23:21,59.2189801,17.9284151,48,0,176,1,2024-05-01 13:23:21,76
26077,26,2024-05-02 13:23:21,59.3707936,17.8978538,36,1,192,0,2024-05-02 13:23:21,77
26078,26,2024-05-03 13:23:21,59.2598768,18.0212043,35,88,273,0,2024-05-03 13:23:21,78
26079,26,2024-05-04 13:23:21,59.355432,18.1789128,66,48,210,0,2024-05-04 13:23:21,79
26080,26,2024-05-05 13:23:21,59.2288292,18.2532048,38,0,44,1,2024-05-05 13:23:21,80
26081,26,2024-05-06 13:23:21,59.2409968,17.9367894,56,42,63,0,2024-05-06 13:23:21,81
26082,26,2024-05-07 13:23:21,59.3371151,17.9683783,46,0,194,1,2024-05-07 13:23:21,82
26083,26,2024-05-08 13:23:21,59.3092733,18.184955,52,37,176,0,2024-05-08 13:23:21,83
26084,26,2024-05-09 13:23:21,59.3128101,18.1016435,34,45,0,0,2024-05-09 13:23:21,84
26085,26,2024-05-10 13:23:21,59.3082205,18.2267961,39,3,119,0,2024-05-10 13:23:21,85
26086,26,2024-05-11 13:23:21,59.3843424,17.8156765,65,48,335,0,2024-05-11 13:23:21,86
26087,26,2024-05-12 13:23:21,59.3591978,17.9848206,59,0,133,1,2024-05-12 13:23:21,87
26088,26,2024-05-13 13:23:21,59.2787561,18.0421268,59,79,53,0,2024-05-13 13:23:21,88
26089,26,2024-05-14 13:23:21,59.2936866,18.0532446,53,39,284,0,2024-05-14 13:23:21,89
26090,26,2024-05-15 13:23:21,59.2920004,18.1099301,48,0,124,1,2024-05-15 13:23:21,90
27001,27,2024-02-16 13:23:21,59.3626604,17.9636942,35,71,238,0,2024-02-16 13:23:21,1
27002,27,2024-02-17 13:23:21,59.3098591,18.0710491,45,73,203,0,2024-02-17 13:23:21,2
27003,27,2024-02-18 13:23:21,59.3080988,17.9604139,30,46,188,0,2024-02-18 13:23:21,3
27004,27,2024-02-19 13:23:21,59.3380561,18.099298,61,105,9,0,2024-02-19 13:23:21,4
27005,27,2024-02-20 13:23:21,59.2001274,17.7817374,34,44,82,0,2024-02-20 13:23:21,5
27006,27,2024-02-21 13:23:21,59.2594383,17.8590638,59,37,254,0,2024-02-21 13:23:21,6
